Y;X1;X2;X3;X4;X5;X6;X7
Displ;12;299.88;118000;172;AUCHAN;2064;Feat
Displ;79;633.4;118000;40;AUCHAN;3160;Feat
Displ;19;151.81;118000;40;AUCHAN;760;Feat
Displ;20;159.91;118000;42;AUCHAN;840;No_Feat
Displ;17;424.83;118000;144;AUCHAN;2448;No_Feat
Displ;51;407.49;118000;40;AUCHAN;2040;Feat
Displ;26;649.74;118000;172;AUCHAN;4472;Feat
Displ;13;174.85;118000;80;AUCHAN;1040;Feat
Displ;15;119.85;118000;42;AUCHAN;630;No_Feat
Displ;27;215.73;118000;32;AUCHAN;864;No_Feat
Displ;23;195.77;118000;32;AUCHAN;736;No_Feat
Displ;48;959.52;118000;82;AUCHAN;3936;Feat
Displ;73;1459.27;118000;82;AUCHAN;5986;Feat
Displ;39;779.61;118000;82;AUCHAN;3198;Feat
Displ;16;63.17;16401;35;SIMPLY MARKET;560;Feat
Displ;22;86.93;16401;35;SIMPLY MARKET;770;Feat
Displ;9;70.94;16401;30;SIMPLY MARKET;270;Feat
Displ;3;26.43;16401;30;SIMPLY MARKET;90;Feat
Displ;5;37.25;109503;30;LECLERC;150;No_Feat
Displ;16;154.72;109503;45;LECLERC;720;No_Feat
Displ;2;15;109503;30;LECLERC;60;No_Feat
Displ;9;56.25;109503;30;LECLERC;270;Feat
Displ;40;287.6;109503;19;LECLERC;760;Feat
Displ;35;251.65;109503;19;LECLERC;665;Feat
Displ;20;143.8;109503;19;LECLERC;380;Feat
Displ;7;43.75;109503;30;LECLERC;210;Feat
Displ;65;603.85;109503;53;LECLERC;3445;No_Feat
Displ;130;778.7;109503;35;LECLERC;4550;No_Feat
Displ;136;835.04;109503;35;LECLERC;4760;No_Feat
Displ;1;24.49;109503;84;LECLERC;84;No_Feat
Displ;2;48.98;109503;84;LECLERC;168;No_Feat
Displ;7;43.75;109503;30;LECLERC;210;Feat
Displ;3;31.29;109503;30;LECLERC;90;No_Feat
Displ;2;26.6;109503;28;LECLERC;56;No_Feat
Displ;3;27.36;109503;30;LECLERC;90;No_Feat
Displ;29;161.82;109503;25;LECLERC;725;No_Feat
Displ;5;22.2;109503;16;LECLERC;80;No_Feat
Displ;26;266.5;109503;45;LECLERC;1170;No_Feat
Displ;5;33.65;109503;25;LECLERC;125;No_Feat
Displ;11;141.24;109503;39;LECLERC;429;No_Feat
Displ;43;623.5;109503;100;LECLERC;4300;Feat
Displ;3;32.19;109503;30;LECLERC;90;No_Feat
Displ;7;53.2;109503;36;LECLERC;252;No_Feat
Displ;3;32.31;109503;45;LECLERC;135;No_Feat
Displ;79;1220.55;109503;72;LECLERC;5688;Feat
Displ;7;48.3;109503;25;LECLERC;175;No_Feat
Displ;5;35.9;109503;25;LECLERC;125;No_Feat
Displ;1;8.39;109503;25;LECLERC;25;No_Feat
Displ;1;8.48;109503;25;LECLERC;25;No_Feat
Displ;9;89.64;109503;32;LECLERC;288;No_Feat
Displ;4;39.4;109503;32;LECLERC;128;No_Feat
Displ;34;227.46;109503;26;LECLERC;884;No_Feat
Displ;42;280.98;109503;26;LECLERC;1092;No_Feat
Displ;2;13.6;109503;26;LECLERC;52;No_Feat
Displ;6;45.84;109503;32;LECLERC;192;No_Feat
Displ;5;47.75;109503;32;LECLERC;160;No_Feat
Displ;54;593.46;109503;28;LECLERC;1512;No_Feat
Displ;4;67;109503;96;LECLERC;384;Feat
Displ;7;117.25;109503;96;LECLERC;672;Feat
Displ;13;217.75;109503;96;LECLERC;1248;Feat
Displ;30;302.4;109503;32;LECLERC;960;No_Feat
Displ;13;217.1;109503;120;LECLERC;1560;Feat
Displ;47;784.9;109503;120;LECLERC;5640;Feat
Displ;44;734.8;109503;120;LECLERC;5280;Feat
Displ;16;167.2;109503;75;LECLERC;1200;Feat
Displ;71;1029.5;109503;58;LECLERC;4118;No_Feat
Displ;125;1368.75;109503;41;LECLERC;5125;No_Feat
Displ;6;62.7;109503;72;LECLERC;432;No_Feat
Displ;42;648.9;109503;72;LECLERC;3024;No_Feat
Displ;3;31.14;8715;40;CARREFOUR MARKET;120;Feat
Displ;2;20.76;8715;40;CARREFOUR MARKET;80;Feat
Displ;58;629.14;24460;40;CARREFOUR;2320;Feat
Displ;28;216.36;24460;24;CARREFOUR;672;Feat
Displ;39;302.25;24460;24;CARREFOUR;936;Feat
Displ;28;217;24460;24;CARREFOUR;672;Feat
Displ;38;400.72;24460;32;CARREFOUR;1216;Feat
Displ;53;556.08;24460;32;CARREFOUR;1696;Feat
Displ;22;251.87;24460;30;CARREFOUR;660;Feat
Displ;45;517.5;24460;30;CARREFOUR;1350;Feat
Displ;20;158;16043;26;MATCH;520;Feat
Displ;14;110.6;16043;26;MATCH;364;Feat
Displ;4;31.85;75000;42;LECLERC;168;No_Feat
Displ;7;69.22;75000;45;LECLERC;315;No_Feat
Displ;3;23.73;75000;30;LECLERC;90;No_Feat
Displ;1;8.04;75000;42;LECLERC;42;No_Feat
Displ;4;30.06;75000;19;LECLERC;76;Feat
Displ;21;159.73;75000;19;LECLERC;399;Feat
Displ;37;256.6;75000;19;LECLERC;703;Feat
Displ;1;9.23;75000;42;LECLERC;42;No_Feat
Displ;5;28.1;75000;25;LECLERC;125;No_Feat
Displ;10;55.55;75000;25;LECLERC;250;No_Feat
Displ;7;25.86;75000;16;LECLERC;112;No_Feat
Displ;6;39.79;75000;25;LECLERC;150;No_Feat
Displ;10;36.91;75000;16;LECLERC;160;No_Feat
Displ;3;20.09;75000;25;LECLERC;75;No_Feat
Displ;3;11.04;75000;16;LECLERC;48;No_Feat
Displ;2;22.9;75000;30;LECLERC;60;No_Feat
Displ;2;24.76;75000;32;LECLERC;64;No_Feat
Displ;1;13.2;75000;30;LECLERC;30;No_Feat
Displ;1;5.5;44129;28;CASINO;28;No_Feat
Displ;2;12.28;44129;28;CASINO;56;No_Feat
Displ;16;113.92;44129;40;CASINO;640;Feat
Displ;5;39.95;44129;42;CASINO;210;Feat
Displ;1;10.87;44129;21;CASINO;21;No_Feat
Displ;2;15.58;44129;21;CASINO;42;No_Feat
Displ;11;87.89;44129;42;CASINO;462;Feat
Displ;2;15.2;44129;25;CASINO;50;No_Feat
Displ;2;20.64;44129;32;CASINO;64;No_Feat
Displ;1;6.81;44129;26;CASINO;26;No_Feat
Displ;4;31.96;44129;42;CASINO;168;Feat
Displ;2;15.42;44129;25;CASINO;50;No_Feat
Displ;1;8.99;44129;28;CASINO;28;No_Feat
Displ;3;29.49;44129;40;CASINO;120;No_Feat
Displ;1;7.88;44129;25;CASINO;25;Feat
Displ;1;8.99;44129;21;CASINO;21;No_Feat
Displ;3;23.97;44129;42;CASINO;126;Feat
Displ;10;85;44129;36;CASINO;360;Feat
Displ;1;11.29;44129;30;CASINO;30;No_Feat
Displ;42;483;44129;32;CASINO;1344;Feat
Displ;7;71.84;44129;30;CASINO;210;Feat
Displ;1;8.17;44129;19;CASINO;19;No_Feat
Displ;1;9.98;44129;30;CASINO;30;Feat
Displ;3;29.94;44129;30;CASINO;90;Feat
Displ;2;15.04;44129;25;CASINO;50;No_Feat
Displ;2;17.74;44129;20;CASINO;40;No_Feat
Displ;1;7.71;44129;25;CASINO;25;No_Feat
Displ;50;387.5;44129;40;CASINO;2000;Feat
Displ;2;15.5;44129;40;CASINO;80;Feat
Displ;2;17.28;44129;32;CASINO;64;No_Feat
Displ;4;33.76;44129;32;CASINO;128;No_Feat
Displ;14;108.5;44129;40;CASINO;560;Feat
Displ;1;15.72;44129;42;CASINO;42;No_Feat
Displ;1;19.5;44129;120;CASINO;120;Feat
Displ;1;7.64;44129;20;CASINO;20;No_Feat
Displ;2;13.84;44129;20;CASINO;40;No_Feat
Displ;1;7.99;44129;20;CASINO;20;No_Feat
Displ;4;36.8;25381;45;LECLERC;180;No_Feat
Displ;36;258.84;25381;19;LECLERC;684;Feat
Displ;20;143.8;25381;19;LECLERC;380;Feat
Displ;23;165.37;25381;19;LECLERC;437;Feat
Displ;39;280.41;25381;19;LECLERC;741;Feat
Displ;7;109.83;25381;40;LECLERC;280;No_Feat
Displ;4;20.6;25381;25;LECLERC;100;No_Feat
Displ;3;29.59;25381;45;LECLERC;135;No_Feat
Displ;2;28.84;25381;54;LECLERC;108;No_Feat
Displ;2;28.84;25381;54;LECLERC;108;No_Feat
Displ;12;100.68;18261;40;INTERMARCHE;480;Feat
Displ;1;13.47;18261;70;INTERMARCHE;70;No_Feat
Displ;5;41.95;18261;40;INTERMARCHE;200;Feat
Displ;15;117;18261;24;INTERMARCHE;360;Feat
Displ;16;124.8;18261;24;INTERMARCHE;384;Feat
Displ;12;93.6;18261;24;INTERMARCHE;288;Feat
Displ;28;322;18261;30;INTERMARCHE;840;Feat
Displ;22;253;18261;30;INTERMARCHE;660;Feat
Displ;2;63.54;18261;144;INTERMARCHE;288;No_Feat
Displ;1;8.39;18261;32;INTERMARCHE;32;Feat
Displ;4;33.56;18261;32;INTERMARCHE;128;Feat
Displ;1;17.78;18261;34;INTERMARCHE;34;No_Feat
Displ;32;146.17;49000;27;LECLERC;864;No_Feat
Displ;2;19.14;49000;40;LECLERC;80;No_Feat
Displ;8;84;49000;40;LECLERC;320;No_Feat
Displ;15;74.85;49000;27;LECLERC;405;Feat
Displ;20;99.8;49000;27;LECLERC;540;Feat
Displ;29;391.5;49000;108;LECLERC;3132;No_Feat
Displ;32;230.08;49000;19;LECLERC;608;Feat
Displ;21;150.99;49000;19;LECLERC;399;Feat
Displ;37;266.03;49000;19;LECLERC;703;Feat
Displ;1;10.45;49000;32;LECLERC;32;No_Feat
Displ;92;551.08;49000;35;LECLERC;3220;No_Feat
Displ;188;1150.56;49000;35;LECLERC;6580;No_Feat
Displ;2;20.5;49000;30;LECLERC;60;No_Feat
Displ;3;33.6;49000;30;LECLERC;90;No_Feat
Displ;73;722.47;49000;45;LECLERC;3285;No_Feat
Displ;27;463.05;49000;58;LECLERC;1566;No_Feat
Displ;11;219.89;49000;116;LECLERC;1276;No_Feat
Displ;3;71;49000;104;LECLERC;312;No_Feat
Displ;2;41.4;49000;104;LECLERC;208;No_Feat
Displ;7;55.51;49000;36;LECLERC;252;No_Feat
Displ;7;72.67;49000;32;LECLERC;224;No_Feat
Displ;43;378.09;49000;32;LECLERC;1376;No_Feat
Displ;16;167.04;49000;32;LECLERC;512;No_Feat
Displ;4;39.92;49000;40;LECLERC;160;No_Feat
Displ;4;43.56;49000;41;LECLERC;164;No_Feat
Displ;19;188.65;49000;41;LECLERC;779;No_Feat
Displ;4;41.7;49000;41;LECLERC;164;No_Feat
Displ;6;40.9;90572;35;CARREFOUR;210;No_Feat
Displ;14;95.13;90572;35;CARREFOUR;490;No_Feat
Displ;7;78.75;90572;40;CARREFOUR;280;No_Feat
Displ;4;41.8;90572;40;CARREFOUR;160;No_Feat
Displ;2;22.5;90572;40;CARREFOUR;80;No_Feat
Displ;46;495.44;90572;40;CARREFOUR;1840;Feat
Displ;2;25;90572;28;CARREFOUR;56;No_Feat
Displ;1;12.5;90572;28;CARREFOUR;28;No_Feat
Displ;1;8.65;90572;19;CARREFOUR;19;No_Feat
Displ;72;764.02;90572;32;CARREFOUR;2304;Feat
Displ;94;875.42;90572;32;CARREFOUR;3008;Feat
Displ;27;308.98;90572;30;CARREFOUR;810;Feat
Displ;17;195.5;90572;30;CARREFOUR;510;Feat
Displ;15;172.5;90572;30;CARREFOUR;450;Feat
Displ;19;214.98;90572;30;CARREFOUR;570;Feat
Displ;2;22.6;90572;30;CARREFOUR;60;No_Feat
Displ;1;7.5;90572;25;CARREFOUR;25;No_Feat
Displ;3;22.5;90572;25;CARREFOUR;75;No_Feat
Displ;2;17;90572;25;CARREFOUR;50;No_Feat
Displ;1;8.5;90572;25;CARREFOUR;25;No_Feat
Displ;2;17.86;90572;20;CARREFOUR;40;No_Feat
Displ;4;29.8;90572;20;CARREFOUR;80;No_Feat
Displ;6;45;90572;20;CARREFOUR;120;No_Feat
Displ;4;30;90572;20;CARREFOUR;80;No_Feat
Displ;1;5.85;23640;20;SUPER U;20;No_Feat
Displ;1;5.75;23640;20;SUPER U;20;No_Feat
Displ;6;34.5;23640;20;SUPER U;120;No_Feat
Displ;5;74.5;23640;80;SUPER U;400;Feat
Displ;6;89.4;23640;80;SUPER U;480;Feat
Displ;1;8.95;23640;33;SUPER U;33;No_Feat
Displ;2;11.98;23640;26;SUPER U;52;Feat
Displ;9;53.91;23640;26;SUPER U;234;Feat
Displ;4;23.96;23640;26;SUPER U;104;Feat
Displ;1;7.15;23640;30;SUPER U;30;No_Feat
Displ;2;14.52;23640;30;SUPER U;60;No_Feat
Displ;2;14.3;23640;30;SUPER U;60;No_Feat
Displ;18;128.7;23640;36;SUPER U;648;Feat
Displ;21;150.15;23640;36;SUPER U;756;Feat
Displ;1;7.92;23640;19;SUPER U;19;No_Feat
Displ;1;7.92;23640;19;SUPER U;19;No_Feat
Displ;1;11.88;23640;30;SUPER U;30;No_Feat
Displ;1;9.95;23640;40;SUPER U;40;No_Feat
Displ;1;4.99;23640;30;SUPER U;30;No_Feat
Displ;6;89.4;23640;80;SUPER U;480;Feat
Displ;2;14.3;23640;27;SUPER U;54;No_Feat
Displ;2;14.3;23640;27;SUPER U;54;No_Feat
Displ;14;117.46;15367;40;INTERMARCHE;560;Feat
Displ;2;38.6;15367;80;INTERMARCHE;160;No_Feat
Displ;3;57.9;15367;80;INTERMARCHE;240;No_Feat
Displ;12;100.68;15367;40;INTERMARCHE;480;Feat
Displ;2;29.72;15367;50;INTERMARCHE;100;No_Feat
Displ;2;53.98;15367;70;INTERMARCHE;140;No_Feat
Displ;22;171.6;15367;24;INTERMARCHE;528;Feat
Displ;13;101.4;15367;24;INTERMARCHE;312;Feat
Displ;27;211.41;15367;24;INTERMARCHE;648;Feat
Displ;2;43.8;15367;76;INTERMARCHE;152;No_Feat
Displ;1;8;15367;19;INTERMARCHE;19;No_Feat
Displ;5;40.15;15367;19;INTERMARCHE;95;No_Feat
Displ;16;184;15367;30;INTERMARCHE;480;Feat
Displ;12;138;15367;30;INTERMARCHE;360;Feat
Displ;1;7.39;15367;25;INTERMARCHE;25;No_Feat
Displ;1;7.39;15367;25;INTERMARCHE;25;No_Feat
Displ;2;14.78;15367;24;INTERMARCHE;48;No_Feat
Displ;2;16.78;15367;32;INTERMARCHE;64;Feat
Displ;1;8.39;15367;32;INTERMARCHE;32;Feat
Displ;2;23.8;135818;50;CORA;100;No_Feat
Displ;1;11.9;135818;50;CORA;50;No_Feat
Displ;1;27.5;135818;116;CORA;116;No_Feat
Displ;30;254.7;135818;80;CORA;2400;No_Feat
Displ;15;32.4;61918;30;CORA;450;Feat
Displ;1;15.95;61918;126;CORA;126;No_Feat
Displ;5;79.75;61918;120;CORA;600;Feat
Displ;2;21.12;61918;40;CORA;80;No_Feat
Displ;2;20.96;61918;40;CORA;80;No_Feat
Displ;2;25.98;61918;80;CORA;160;No_Feat
Displ;1;4.5;61918;16;CORA;16;No_Feat
Displ;2;8.95;61918;16;CORA;32;No_Feat
Displ;42;352.24;61918;50;CORA;2100;Feat
Displ;1;4.51;61918;16;CORA;16;No_Feat
Displ;6;119.4;61918;198;CORA;1188;No_Feat
Displ;1;12.77;61918;38;CORA;38;No_Feat
Displ;5;29.28;61918;20;CORA;100;No_Feat
Displ;3;22.62;61918;20;CORA;60;No_Feat
Displ;1;9.2;61918;28;CORA;28;No_Feat
Displ;1;9.2;61918;30;CORA;30;No_Feat
Displ;20;342.39;61918;86;CORA;1720;Feat
Displ;3;20.55;44683;30;LECLERC;90;No_Feat
Displ;11;56.27;44683;30;LECLERC;330;Feat
Displ;16;100;44683;30;LECLERC;480;Feat
Displ;10;49.96;44683;30;LECLERC;300;Feat
Displ;29;420.5;44683;100;LECLERC;2900;Feat
Displ;5;83.75;44683;96;LECLERC;480;Feat
Displ;5;83.75;44683;96;LECLERC;480;Feat
Displ;1;16.7;44683;120;LECLERC;120;Feat
Displ;18;300.6;44683;120;LECLERC;2160;Feat
Displ;14;233.8;44683;120;LECLERC;1680;Feat
Displ;15;156.75;44683;75;LECLERC;1125;Feat
Displ;6;62.7;44683;72;LECLERC;432;No_Feat
Displ;21;324.45;44683;72;LECLERC;1512;No_Feat
Displ;32;176.64;56412;30;LECLERC;960;No_Feat
Displ;3;17.28;56412;20;LECLERC;60;No_Feat
Displ;9;49.68;56412;25;LECLERC;225;No_Feat
Displ;21;131.25;56412;30;LECLERC;630;Feat
Displ;19;118.75;56412;30;LECLERC;570;Feat
Displ;1;28.76;56412;84;LECLERC;84;No_Feat
Displ;2;19.38;56412;40;LECLERC;80;No_Feat
Displ;14;87.5;56412;30;LECLERC;420;Feat
Displ;31;449.5;56412;100;LECLERC;3100;Feat
Displ;2;14.74;56412;25;LECLERC;50;No_Feat
Displ;14;234.5;56412;96;LECLERC;1344;Feat
Displ;13;217.75;56412;96;LECLERC;1248;Feat
Displ;24;400.8;56412;120;LECLERC;2880;Feat
Displ;19;317.3;56412;120;LECLERC;2280;Feat
Displ;43;718.1;56412;120;LECLERC;5160;Feat
Displ;18;188.1;56412;75;LECLERC;1350;Feat
Displ;10;104.5;56412;72;LECLERC;720;No_Feat
Displ;48;741.6;56412;72;LECLERC;3456;No_Feat
Displ;2;16.78;1693;40;ECOMARCHE;80;No_Feat
Displ;4;33.56;1693;40;ECOMARCHE;160;No_Feat
Displ;3;34.5;1693;30;ECOMARCHE;90;No_Feat
Displ;2;23;1693;30;ECOMARCHE;60;No_Feat
Displ;1;8.39;1693;32;ECOMARCHE;32;No_Feat
Displ;28;221.2;8420;26;MATCH;728;Feat
Displ;16;126.4;8420;26;MATCH;416;Feat
Displ;6;23.7;14532;35;SIMPLY MARKET;210;Feat
Displ;18;71.11;14532;35;SIMPLY MARKET;630;Feat
Displ;6;44.77;14532;30;SIMPLY MARKET;180;Feat
Displ;7;56.3;14532;30;SIMPLY MARKET;210;Feat
Displ;3;25.77;11500;42;SIMPLY MARKET;126;No_Feat
Displ;1;9.69;11500;19;SIMPLY MARKET;19;No_Feat
Displ;5;41.36;11500;30;SIMPLY MARKET;150;Feat
Displ;6;33.98;11500;20;SIMPLY MARKET;120;Feat
Displ;10;48;11500;20;SIMPLY MARKET;200;Feat
Displ;1;7.9;2229;26;MATCH;26;No_Feat
Displ;3;20.97;2229;26;MATCH;78;No_Feat
Displ;22;173.8;7211;26;MATCH;572;Feat
Displ;16;126.4;7211;26;MATCH;416;Feat
Displ;1;10.75;6135;36;PRISUNIC;36;No_Feat
Displ;1;10.54;6135;32;PRISUNIC;32;No_Feat
Displ;1;9.6;6135;32;PRISUNIC;32;No_Feat
Displ;18;48.6;142602;30;CORA;540;Feat
Displ;81;205.2;142602;30;CORA;2430;Feat
Displ;17;48.6;142602;30;CORA;510;Feat
Displ;4;63.8;142602;126;CORA;504;No_Feat
Displ;19;164.22;142602;53;CORA;1007;No_Feat
Displ;26;250.69;142602;53;CORA;1378;No_Feat
Displ;9;143.55;142602;120;CORA;1080;Feat
Displ;6;95.7;142602;120;CORA;720;Feat
Displ;3;47.85;142602;120;CORA;360;Feat
Displ;36;300.44;142602;50;CORA;1800;Feat
Displ;39;318.57;142602;50;CORA;1950;Feat
Displ;20;176.12;142602;50;CORA;1000;Feat
Displ;69;597.23;142602;60;CORA;4140;Feat
Displ;38;664.62;142602;70;CORA;2660;Feat
Displ;24;412.26;142602;70;CORA;1680;Feat
Displ;10;199;142602;198;CORA;1980;No_Feat
Displ;37;739.63;142602;116;CORA;4292;Feat
Displ;34;679.66;142602;116;CORA;3944;Feat
Displ;21;104.79;142602;30;CORA;630;No_Feat
Displ;10;49.3;142602;30;CORA;300;No_Feat
Displ;5;27.75;142602;30;CORA;150;No_Feat
Displ;155;709.29;142602;32;CORA;4960;Feat
Displ;225;1168.83;142602;32;CORA;7200;Feat
Displ;148;530.09;142602;32;CORA;4736;Feat
Displ;68;316.35;142602;32;CORA;2176;Feat
Displ;176;795.15;142602;32;CORA;5632;Feat
Displ;60;247.95;142602;32;CORA;1920;Feat
Displ;78;389.61;142602;32;CORA;2496;Feat
Displ;35;664.77;142602;86;CORA;3010;Feat
Displ;10;162.45;142602;86;CORA;860;Feat
Displ;23;399.87;142602;86;CORA;1978;Feat
Displ;1;7.99;136485;42;AUCHAN;42;No_Feat
Displ;56;1399.44;136485;172;AUCHAN;9632;Feat
Displ;34;849.66;136485;172;AUCHAN;5848;Feat
Displ;70;560.88;136485;40;AUCHAN;2800;Feat
Displ;6;47.94;136485;40;AUCHAN;240;Feat
Displ;2;16.34;136485;42;AUCHAN;84;No_Feat
Displ;42;335.58;136485;40;AUCHAN;1680;Feat
Displ;7;94.15;136485;80;AUCHAN;560;Feat
Displ;1;7.99;136485;42;AUCHAN;42;No_Feat
Displ;16;127.84;136485;32;AUCHAN;512;No_Feat
Displ;15;108.3;136485;32;AUCHAN;480;No_Feat
Displ;93;1859.07;136485;82;AUCHAN;7626;Feat
Displ;58;1159.42;136485;82;AUCHAN;4756;Feat
Displ;2;16.78;17040;40;INTERMARCHE;80;Feat
Displ;3;25.17;17040;40;INTERMARCHE;120;Feat
Displ;14;109.2;17040;24;INTERMARCHE;336;Feat
Displ;11;85.8;17040;24;INTERMARCHE;264;Feat
Displ;14;109.2;17040;24;INTERMARCHE;336;Feat
Displ;23;264.5;17040;30;INTERMARCHE;690;Feat
Displ;16;184;17040;30;INTERMARCHE;480;Feat
Displ;6;16.2;47400;30;CORA;180;Feat
Displ;6;16.2;47400;30;CORA;180;Feat
Displ;1;10;47400;40;CORA;40;No_Feat
Displ;3;30;47400;40;CORA;120;No_Feat
Displ;3;30;47400;40;CORA;120;No_Feat
Displ;4;35.56;47400;42;CORA;168;No_Feat
Displ;3;47.85;47400;120;CORA;360;Feat
Displ;25;199.43;47400;50;CORA;1250;Feat
Displ;28;227.92;47400;50;CORA;1400;Feat
Displ;1;11.9;47400;50;CORA;50;No_Feat
Displ;2;23.8;47400;50;CORA;100;No_Feat
Displ;1;11.9;47400;50;CORA;50;No_Feat
Displ;5;59.4;47400;38;CORA;190;No_Feat
Displ;8;67.92;47400;80;CORA;640;No_Feat
Displ;2;31.9;46552;126;CORA;252;No_Feat
Displ;9;143.55;46552;120;CORA;1080;Feat
Displ;4;63.8;46552;120;CORA;480;Feat
Displ;1;18.95;46552;80;CORA;80;No_Feat
Displ;5;79.75;46552;120;CORA;600;Feat
Displ;5;73.7;46552;58;CORA;290;No_Feat
Displ;2;31.9;78819;126;CORA;252;No_Feat
Displ;7;65.73;78819;40;CORA;280;No_Feat
Displ;3;47.85;78819;120;CORA;360;Feat
Displ;17;271.15;78819;120;CORA;2040;Feat
Displ;13;136.76;78819;40;CORA;520;No_Feat
Displ;6;64.2;78819;40;CORA;240;No_Feat
Displ;9;97.74;78819;40;CORA;360;No_Feat
Displ;6;221.7;78819;100;CORA;600;No_Feat
Displ;1;9.31;78819;30;CORA;30;No_Feat
Displ;1;9.2;78819;28;CORA;28;No_Feat
Displ;1;8.29;76532;30;CORA;30;No_Feat
Displ;4;63.8;76532;120;CORA;480;Feat
Displ;1;15.95;76532;120;CORA;120;Feat
Displ;3;32.79;76532;40;CORA;120;No_Feat
Displ;1;15.95;76532;120;CORA;120;Feat
Displ;5;69.75;76532;50;CORA;250;No_Feat
Displ;1;13.95;76532;50;CORA;50;No_Feat
Displ;3;40.5;76532;50;CORA;150;No_Feat
Displ;2;23.8;76532;50;CORA;100;No_Feat
Displ;1;11.9;76532;50;CORA;50;No_Feat
Displ;4;39.24;76532;40;CORA;160;No_Feat
Displ;5;39.05;76532;20;CORA;100;No_Feat
Displ;1;9.2;76532;28;CORA;28;No_Feat
Displ;2;14.5;76532;20;CORA;40;No_Feat
Displ;2;55;76532;116;CORA;232;No_Feat
Displ;26;220.74;76532;80;CORA;2080;No_Feat
Displ;42;194.6;59365;50;CORA;2100;No_Feat
Displ;20;91.8;59365;50;CORA;1000;No_Feat
Displ;29;134.93;59365;50;CORA;1450;No_Feat
Displ;3;38.97;59365;50;CORA;150;No_Feat
Displ;5;79.75;59365;120;CORA;600;No_Feat
Displ;219;1041.1;59365;40;CORA;8760;No_Feat
Displ;59;482.6;59365;40;CORA;2360;No_Feat
Displ;24;215.75;59365;40;CORA;960;No_Feat
Displ;28;181.2;59365;40;CORA;1120;No_Feat
Displ;2;23.8;59365;50;CORA;100;No_Feat
Displ;5;59.5;59365;50;CORA;250;No_Feat
Displ;2;33.9;59365;50;CORA;100;No_Feat
Displ;6;51.06;100564;42;CARREFOUR;252;No_Feat
Displ;2;17.02;100564;42;CARREFOUR;84;No_Feat
Displ;1;9.19;100564;32;CARREFOUR;32;No_Feat
Displ;1;8.51;100564;42;CARREFOUR;42;No_Feat
Displ;38;405.08;100564;40;CARREFOUR;1520;Feat
Displ;5;91;100564;66;CARREFOUR;330;No_Feat
Displ;12;163.8;100564;50;CARREFOUR;600;No_Feat
Displ;9;68.4;100564;36;CARREFOUR;324;No_Feat
Displ;2;22.6;100564;38;CARREFOUR;76;No_Feat
Displ;32;332.5;100564;32;CARREFOUR;1024;Feat
Displ;127;1258.25;100564;32;CARREFOUR;4064;Feat
Displ;30;345;100564;30;CARREFOUR;900;Feat
Displ;25;287.5;100564;30;CARREFOUR;750;Feat
Displ;3;25.5;100564;25;CARREFOUR;75;No_Feat
Displ;12;103.5;100564;32;CARREFOUR;384;No_Feat
Displ;1;6.2;6628;28;CASINO;28;No_Feat
Displ;5;63.2;6628;30;CASINO;150;Feat
Displ;3;37.92;6628;30;CASINO;90;Feat
Displ;6;13.62;6628;1;CASINO;6;No_Feat
Displ;6;33;29309;28;GEANT;168;No_Feat
Displ;27;192.24;29309;40;GEANT;1080;No_Feat
Displ;12;85.53;29309;40;GEANT;480;No_Feat
Displ;5;39.95;29309;42;GEANT;210;No_Feat
Displ;5;39.95;29309;42;GEANT;210;No_Feat
Displ;5;34.05;29309;26;GEANT;130;No_Feat
Displ;7;49.63;29309;25;GEANT;175;Feat
Displ;3;23.61;29309;25;GEANT;75;Feat
Displ;1;7.96;29309;25;GEANT;25;Feat
Displ;5;39.05;29309;25;GEANT;125;Feat
Displ;7;55.93;29309;42;GEANT;294;No_Feat
Displ;10;86.5;29309;36;GEANT;360;No_Feat
Displ;29;246.5;29309;36;GEANT;1044;No_Feat
Displ;17;195.5;29309;32;GEANT;544;No_Feat
Displ;37;425.5;29309;32;GEANT;1184;No_Feat
Displ;9;89.1;29309;32;GEANT;288;No_Feat
Displ;11;108.9;29309;32;GEANT;352;No_Feat
Displ;6;46.5;29309;40;GEANT;240;No_Feat
Displ;17;168.3;29309;32;GEANT;544;No_Feat
Displ;2;15.5;29309;40;GEANT;80;No_Feat
Displ;4;33.56;3500;40;INTERMARCHE;160;Feat
Displ;4;33.56;3500;40;INTERMARCHE;160;Feat
Displ;3;23.4;3500;24;INTERMARCHE;72;Feat
Displ;6;69;3500;30;INTERMARCHE;180;Feat
Displ;18;207;3500;30;INTERMARCHE;540;Feat
Displ;1;12.42;3500;80;INTERMARCHE;80;No_Feat
Displ;293;2021.7;150993;57;LECLERC;16701;No_Feat
Displ;166;1145.4;150993;57;LECLERC;9462;No_Feat
Displ;117;841.23;150993;19;LECLERC;2223;Feat
Displ;112;805.28;150993;19;LECLERC;2128;Feat
Displ;86;1141.22;150993;39;LECLERC;3354;No_Feat
Displ;208;1659.84;150993;32;LECLERC;6656;No_Feat
Displ;1;8.24;74431;21;GEANT;21;No_Feat
Displ;15;117.6;74431;42;GEANT;630;Feat
Displ;21;247.32;74431;30;GEANT;630;Feat
Displ;12;141.33;74431;30;GEANT;360;Feat
Displ;8;63.07;74431;42;GEANT;336;Feat
Displ;2;20.54;74431;21;GEANT;42;No_Feat
Displ;2;17.94;74431;21;GEANT;42;No_Feat
